ALL_ID	PHE_NAME	BETA	SE	T_STAT	P	ADJ_P
DQA1_501	Fasting_glucose	-0.00955907	0.0165007	-0.579313	0.56239	1.0
DPB1_301	Fasting_glucose	-0.0161342	0.027897900000000003	-0.578332	0.563053	1.0
B_4402	Fasting_glucose	-0.012032	0.0215956	-0.557148	0.577438	1.0
B_3502	Fasting_glucose	0.117843	0.213207	0.552715	0.5804699999999999	1.0
A_211	Fasting_glucose	0.171565	0.316114	0.5427310000000001	0.587326	1.0
A_3301	Fasting_glucose	-0.048886599999999995	0.0913525	-0.535142	0.592562	1.0
B_1401	Fasting_glucose	0.0330939	0.06288160000000001	0.526289	0.598698	1.0
DQB1_201	Fasting_glucose	0.010068899999999999	0.0191387	0.5261020000000001	0.598828	1.0
A_3002	Fasting_glucose	0.03682390000000001	0.0711456	0.5175850000000001	0.604758	1.0
DPA1_201	Fasting_glucose	0.00982548	0.0191645	0.512692	0.6081770000000001	1.0
C_202	Fasting_glucose	0.018446599999999997	0.036353199999999995	0.507429	0.6118640000000001	1.0
DQA1_201	Fasting_glucose	0.00970497	0.019334200000000003	0.501959	0.6157060000000001	1.0
C_401	Fasting_glucose	0.011506	0.0242067	0.475325	0.6345649999999999	1.0
DRB5_101	Fasting_glucose	0.00892195	0.018838099999999997	0.473612	0.635786	1.0
A_3402	Fasting_glucose	0.11046800000000001	0.23580900000000002	0.46846400000000005	0.639462	1.0
DPB1_501	Fasting_glucose	-0.0224847	0.048037300000000005	-0.468067	0.639746	1.0
DPB1_2301	Fasting_glucose	-0.10881199999999999	0.23569600000000002	-0.461663	0.644332	1.0
DRB1_404	Fasting_glucose	0.015609999999999999	0.034854500000000004	0.44786099999999995	0.654262	1.0
DRB1_1303	Fasting_glucose	-0.0322087	0.0720457	-0.44705900000000004	0.654841	1.0
A_2501	Fasting_glucose	-0.0243408	0.0554261	-0.439158	0.660556	1.0
DRB1_1104	Fasting_glucose	0.0311296	0.0717304	0.43398000000000003	0.664312	1.0
B_5101	Fasting_glucose	-0.0162333	0.038043099999999996	-0.42670699999999995	0.669601	1.0
DPB1_201	Fasting_glucose	-0.00971726	0.0229445	-0.423512	0.67193	1.0
DPA1_202	Fasting_glucose	0.016323400000000002	0.038839	0.420282	0.674288	1.0
DRB1_701	Fasting_glucose	0.00793235	0.0193088	0.41081599999999996	0.681215	1.0
DRB4_9901	Fasting_glucose	-0.00585485	0.0143653	-0.40757	0.683597	1.0
A_6801	Fasting_glucose	-0.0162231	0.03996980000000001	-0.405884	0.684836	1.0
C_702	Fasting_glucose	0.00721792	0.0185469	0.389171	0.6971569999999999	1.0
A_205	Fasting_glucose	-0.029566200000000004	0.0770426	-0.383764	0.7011609999999999	1.0
DQB1_304	Fasting_glucose	0.0883629	0.235857	0.374645	0.7079310000000001	1.0
B_702	Fasting_glucose	0.00713275	0.019099400000000002	0.373454	0.7088180000000001	1.0
A_6802	Fasting_glucose	-0.0329028	0.0885217	-0.371691	0.71013	1.0
A_302	Fasting_glucose	-0.07805369999999999	0.213402	-0.365759	0.7145520000000001	1.0
DRB3_9901	Fasting_glucose	0.00510365	0.014484499999999999	0.352352	0.724581	1.0
B_3503	Fasting_glucose	-0.027804000000000002	0.0822117	-0.33820100000000003	0.735218	1.0
DRB4_103	Fasting_glucose	-0.00517753	0.0159178	-0.325266	0.7449859999999999	1.0
DRB1_301	Fasting_glucose	0.0060212	0.0191264	0.314811	0.752911	1.0
B_1801	Fasting_glucose	-0.010746200000000001	0.0364009	-0.295219	0.767833	1.0
C_1602	Fasting_glucose	-0.046053199999999996	0.156467	-0.294333	0.768509	1.0
DRB1_1302	Fasting_glucose	-0.0104006	0.0359975	-0.288925	0.772645	1.0
DQA1_103	Fasting_glucose	0.00845321	0.029522500000000004	0.286331	0.77463	1.0
C_1203	Fasting_glucose	-0.011300200000000002	0.0399722	-0.28270300000000004	0.77741	1.0
DRB1_403	Fasting_glucose	0.0739539	0.267606	0.276354	0.782281	1.0
C_501	Fasting_glucose	-0.00585087	0.0214139	-0.273228	0.784683	1.0
DQB1_602	Fasting_glucose	0.00520564	0.0191736	0.2715	0.786012	1.0
DQB1_501	Fasting_glucose	0.00560718	0.0209963	0.267056	0.789431	1.0
C_1402	Fasting_glucose	-0.0185311	0.0709985	-0.261007	0.794092	1.0
B_2702	Fasting_glucose	-0.09815449999999999	0.37793000000000004	-0.259716	0.795087	1.0
B_2705	Fasting_glucose	-0.00888631	0.034368699999999995	-0.258558	0.795981	1.0
A_3101	Fasting_glucose	0.0107025	0.042836900000000004	0.24984299999999998	0.802713	1.0
C_704	Fasting_glucose	-0.0124536	0.050707	-0.2456	0.8059970000000001	1.0
A_3201	Fasting_glucose	-0.00879597	0.0358692	-0.245223	0.806288	1.0
DPB1_1001	Fasting_glucose	-0.0135854	0.0582477	-0.233235	0.815583	1.0
A_2901	Fasting_glucose	0.049398199999999996	0.213377	0.231506	0.816926	1.0
B_4501	Fasting_glucose	-0.019611700000000003	0.0878529	-0.223233	0.823358	1.0
DRB1_1601	Fasting_glucose	-0.020699900000000004	0.0945245	-0.218989	0.8266620000000001	1.0
C_1502	Fasting_glucose	-0.011651799999999999	0.0544388	-0.214035	0.8305239999999999	1.0
DQA1_102	Fasting_glucose	0.00353487	0.0169286	0.20881	0.834601	1.0
DRB1_405	Fasting_glucose	0.020448400000000002	0.0980673	0.20851399999999998	0.834831	1.0
A_1101	Fasting_glucose	0.00562463	0.027334699999999997	0.205769	0.836975	1.0
DPB1_1301	Fasting_glucose	-0.0112738	0.0558437	-0.201881	0.8400139999999999	1.0
DQB1_609	Fasting_glucose	-0.0139013	0.07187610000000001	-0.193406	0.8466440000000001	1.0
A_2902	Fasting_glucose	0.00629857	0.033854300000000004	0.18605	0.852409	1.0
DRB1_401	Fasting_glucose	0.00390688	0.0221687	0.176234	0.8601129999999999	1.0
A_6601	Fasting_glucose	-0.021812900000000003	0.126296	-0.172713	0.86288	1.0
B_1501	Fasting_glucose	0.00473744	0.028752	0.164769	0.869129	1.0
DRB5_9901	Fasting_glucose	0.00300892	0.0184705	0.162904	0.870597	1.0
DRB1_402	Fasting_glucose	0.0189092	0.12074100000000001	0.15661	0.875555	1.0
DRB4_101	Fasting_glucose	0.00407767	0.026377299999999996	0.15459	0.8771479999999999	1.0
B_5701	Fasting_glucose	-0.00493766	0.033443400000000005	-0.147642	0.8826280000000001	1.0
A_101	Fasting_glucose	-0.00249549	0.0169642	-0.14710299999999998	0.8830530000000001	1.0
B_5601	Fasting_glucose	0.020141299999999997	0.14318	0.140671	0.888133	1.0
DRB1_804	Fasting_glucose	0.0393048	0.28880500000000003	0.136095	0.891749	1.0
DRB1_1201	Fasting_glucose	-0.00753461	0.05855830000000001	-0.128669	0.8976219999999999	1.0
C_802	Fasting_glucose	-0.00447138	0.03621219999999999	-0.123477	0.901732	1.0
A_3004	Fasting_glucose	0.026991900000000003	0.235913	0.11441400000000002	0.908911	1.0
DQB1_604	Fasting_glucose	-0.00395913	0.0418834	-0.0945275	0.924692	1.0
B_3801	Fasting_glucose	-0.00704733	0.0774756	-0.0909619	0.927525	1.0
B_801	Fasting_glucose	0.00156791	0.0195414	0.08023530000000001	0.936052	1.0
A_201	Fasting_glucose	-0.0009412930000000001	0.0151816	-0.0620024	0.9505620000000001	1.0
B_5501	Fasting_glucose	0.00296647	0.0496379	0.0597621	0.9523459999999999	1.0
DPB1_1601	Fasting_glucose	-0.00911278	0.174378	-0.052258900000000004	0.9583229999999999	1.0
DRB1_103	Fasting_glucose	0.00189411	0.0521731	0.0363043	0.97104	1.0
DPB1_1701	Fasting_glucose	-0.00179378	0.06703089999999999	-0.026760500000000003	0.978651	1.0
DPB1_101	Fasting_glucose	0.0007531510000000001	0.0289952	0.025975	0.9792780000000001	1.0
B_4701	Fasting_glucose	-0.00232243	0.111398	-0.020848099999999998	0.983367	1.0
B_5108	Fasting_glucose	-0.00350253	0.22960100000000003	-0.0152549	0.9878290000000001	1.0
DRB3_202	Fasting_glucose	0.00024825	0.020381200000000002	0.0121803	0.990282	1.0
DRB3_301	Fasting_glucose	-0.000326776	0.036235199999999995	-0.0090182	0.9928049999999999	1.0
DRB1_101	Fasting_glucose	0.000104432	0.023991299999999997	0.00435293	0.996527	1.0
DQA1_501	Gamma_glutamyltransferase	-0.0354794	0.00303102	-11.7054	1.2141299999999999e-31	1.470551264374649e-28
DRB1_301	Gamma_glutamyltransferase	-0.0388282	0.00352597	-11.0121	3.38199e-28	3.6796893491835364e-25
DQB1_201	Gamma_glutamyltransferase	-0.038565499999999996	0.00352435	-10.9426	7.29466e-28	7.6765497303096e-25
DRB3_101	Gamma_glutamyltransferase	-0.032845400000000004	0.00336284	-9.76718	1.5687399999999999e-22	1.0945963391139944e-19
B_801	Gamma_glutamyltransferase	-0.033498	0.00357387	-9.37305	7.09064e-21	4.2940828483051494e-18
DRB3_9901	Gamma_glutamyltransferase	-0.024485	0.00266071	-9.2024	3.5207800000000005e-20	2.036135884873066e-17
C_701	Gamma_glutamyltransferase	-0.026976299999999998	0.00328929	-8.201239999999999	2.3879000000000003e-16	9.580474099901368e-14
DPB1_101	Gamma_glutamyltransferase	-0.032522300000000004	0.00532552	-6.10686	1.0172399999999999e-09	1.943457286315265e-07
DQA1_301	Gamma_glutamyltransferase	0.016057299999999997	0.0031260000000000003	5.1367	2.7977199999999997e-07	3.821177728320145e-05
DRB4_103	Gamma_glutamyltransferase	0.0149458	0.00295912	5.05077	4.4029e-07	5.7799064714672294e-05
A_1101	Gamma_glutamyltransferase	-0.0260508	0.00528051	-4.9333800000000005	8.085989999999999e-07	0.0001005945255223268
C_802	Gamma_glutamyltransferase	0.0319939	0.00675094	4.73917	2.14685e-06	0.000247327774094476
DPA1_201	Gamma_glutamyltransferase	-0.0160789	0.00355124	-4.52768	5.96553e-06	0.0006435836907482565
A_101	Gamma_glutamyltransferase	-0.014316200000000001	0.00317533	-4.50857	6.52879e-06	0.0006950342970707836
B_5001	Gamma_glutamyltransferase	0.06217759999999999	0.013804599999999998	4.50413	6.66691e-06	0.0007085630515368562
DRB4_9901	Gamma_glutamyltransferase	0.011841899999999999	0.00264511	4.47692	7.57557e-06	0.0007979627094070101
DPA1_103	Gamma_glutamyltransferase	-0.013868200000000002	0.00323578	-4.285909999999999	1.8205e-05	0.001797910939331482
B_1401	Gamma_glutamyltransferase	0.0500266	0.011796	4.24099	2.22597e-05	0.0021716221443350797
DRB1_404	Gamma_glutamyltransferase	0.027629400000000005	0.00656453	4.20889	2.5670100000000003e-05	0.0024705438966119665
DPB1_202	Gamma_glutamyltransferase	-0.05896030000000001	0.0151625	-3.88856	0.00010086299999999999	0.008485905510955885
DRB1_401	Gamma_glutamyltransferase	0.015530100000000002	0.004118	3.7712800000000004	0.000162443	0.013133223867732628
DQA1_101	Gamma_glutamyltransferase	0.0130797	0.00359167	3.6416800000000005	0.00027090400000000003	0.021130337346777692
DQB1_302	Gamma_glutamyltransferase	0.013915	0.00411092	3.3848800000000003	0.0007121889999999999	0.05054920068402697
DPB1_301	Gamma_glutamyltransferase	0.017456299999999998	0.00518821	3.36461	0.00076663	0.05326043230730826
A_3002	Gamma_glutamyltransferase	-0.042638999999999996	0.0128011	-3.3308800000000005	0.00086581	0.05855525563142618
DQB1_501	Gamma_glutamyltransferase	0.0123958	0.00384462	3.22419	0.00126343	0.08151151261673506
DQA1_102	Gamma_glutamyltransferase	0.00979661	0.00319986	3.0615799999999997	0.00220194	0.1312018045841332
A_3301	Gamma_glutamyltransferase	0.0517636	0.0170846	3.02984	0.00244706	0.14398283340841045
DRB1_102	Gamma_glutamyltransferase	0.0434702	0.014844299999999998	2.92841	0.0034073	0.19203372108212044
A_2402	Gamma_glutamyltransferase	0.0141558	0.00490392	2.88663	0.00389423	0.21513264575833108
DRB3_202	Gamma_glutamyltransferase	-0.0107788	0.00375332	-2.8718	0.00408167	0.22394577630507886
B_4002	Gamma_glutamyltransferase	0.039656199999999996	0.014425799999999997	2.74898	0.00597844	0.3089990380396189
B_1402	Gamma_glutamyltransferase	0.0218757	0.00803764	2.72166	0.00649583	0.3303559596025364
B_1518	Gamma_glutamyltransferase	0.099303	0.0384453	2.58297	0.0097958	0.45933264252960176
B_5101	Gamma_glutamyltransferase	0.0175247	0.00684212	2.5613	0.0104286	0.48189437113712474
DRB1_101	Gamma_glutamyltransferase	0.0111553	0.00437119	2.55199	0.0107113	0.4932535931604647
DRB5_9901	Gamma_glutamyltransferase	0.00892601	0.00349923	2.55085	0.0107465	0.4939818431106971
C_602	Gamma_glutamyltransferase	0.0111646	0.00439105	2.54259	0.011004	0.503797485602428
C_1502	Gamma_glutamyltransferase	0.0241088	0.00977723	2.46581	0.0136708	0.5978038702843986
DRB5_101	Gamma_glutamyltransferase	0.00857723	0.0035688000000000004	2.4033900000000004	0.0162443	0.6851366459250793
DRB1_1501	Gamma_glutamyltransferase	0.008467200000000001	0.00357802	2.36645	0.0179601	0.740800053410814
A_202	Gamma_glutamyltransferase	-0.114676	0.048765800000000005	-2.3515599999999997	0.0186956	0.7652974403844155
B_5701	Gamma_glutamyltransferase	0.0150058	0.00647717	2.3167299999999997	0.020519299999999997	0.8217124496665534
A_3001	Gamma_glutamyltransferase	-0.0288802	0.0124965	-2.31106	0.020829900000000002	0.8310401170997439
C_304	Gamma_glutamyltransferase	0.0107003	0.00465217	2.3000700000000003	0.0214446	0.8487073206278317
A_205	Gamma_glutamyltransferase	0.0335445	0.014722200000000001	2.2785	0.0226977	0.8868193004096251
A_206	Gamma_glutamyltransferase	0.0685012	0.030338599999999997	2.25789	0.023953	0.9247140680022742
DRB1_1601	Gamma_glutamyltransferase	0.0399733	0.0178181	2.24341	0.0248711	0.9503346410616096
A_3101	Gamma_glutamyltransferase	0.0174072	0.00776859	2.24072	0.0250448	0.9546986951422834
B_1302	Gamma_glutamyltransferase	-0.0201682	0.00914172	-2.20618	0.027372399999999998	1.0
B_1501	Gamma_glutamyltransferase	0.0115771	0.00530643	2.18172	0.0291312	1.0
B_4001	Gamma_glutamyltransferase	0.011517200000000002	0.00549318	2.0966400000000003	0.0360261	1.0
DRB1_1303	Gamma_glutamyltransferase	-0.0284991	0.013895699999999999	-2.05093	0.0402747	1.0
DQB1_602	Gamma_glutamyltransferase	0.00718047	0.00362914	1.9785599999999999	0.0478667	1.0
DQB1_303	Gamma_glutamyltransferase	0.010743899999999999	0.00563419	1.9069	0.05653380000000001	1.0
A_3201	Gamma_glutamyltransferase	0.012991999999999998	0.00685668	1.8948	0.05811990000000001	1.0
DRB5_202	Gamma_glutamyltransferase	0.0288275	0.0155278	1.8565099999999999	0.0633822	1.0
C_1202	Gamma_glutamyltransferase	0.0326295	0.018075599999999997	1.8051599999999999	0.07105	1.0
DRB1_1101	Gamma_glutamyltransferase	-0.014542700000000002	0.0080648	-1.8032400000000002	0.071352	1.0
B_4501	Gamma_glutamyltransferase	0.0278084	0.015583100000000003	1.78452	0.0743408	1.0
B_4101	Gamma_glutamyltransferase	-0.0490625	0.0285913	-1.7159900000000001	0.08616410000000001	1.0
B_5201	Gamma_glutamyltransferase	0.0307875	0.018032	1.70738	0.087753	1.0
B_1801	Gamma_glutamyltransferase	-0.0112665	0.00681866	-1.65231	0.0984725	1.0
B_2702	Gamma_glutamyltransferase	0.08038830000000001	0.0500276	1.6068799999999999	0.108082	1.0
DRB3_301	Gamma_glutamyltransferase	0.0102935	0.006626999999999999	1.55326	0.120361	1.0
DRB1_103	Gamma_glutamyltransferase	0.0147775	0.00984354	1.50124	0.133294	1.0
DQB1_502	Gamma_glutamyltransferase	0.0237412	0.0159143	1.49181	0.13575	1.0
DRB1_804	Gamma_glutamyltransferase	-0.0645992	0.0441866	-1.46196	0.143753	1.0
DQB1_604	Gamma_glutamyltransferase	0.011256100000000002	0.00771072	1.4598	0.144346	1.0
B_5301	Gamma_glutamyltransferase	0.038007900000000004	0.0260873	1.45695	0.14513099999999998	1.0
DQB1_601	Gamma_glutamyltransferase	0.0283971	0.0195271	1.45424	0.14587999999999998	1.0
DRB1_1302	Gamma_glutamyltransferase	0.00958476	0.00659868	1.4525299999999999	0.14635599999999999	1.0
DRB1_1502	Gamma_glutamyltransferase	0.028120299999999997	0.0195748	1.43655	0.150846	1.0
A_6801	Gamma_glutamyltransferase	0.010479200000000001	0.00733558	1.42855	0.153136	1.0
B_3503	Gamma_glutamyltransferase	0.020993599999999998	0.014718700000000001	1.42632	0.153776	1.0
B_702	Gamma_glutamyltransferase	0.00503697	0.00353966	1.42301	0.15473499999999998	1.0
DPB1_1001	Gamma_glutamyltransferase	0.014749100000000001	0.0104654	1.4093200000000001	0.158743	1.0
DPB1_901	Gamma_glutamyltransferase	-0.0398954	0.028339299999999998	-1.40778	0.159199	1.0
A_2301	Gamma_glutamyltransferase	0.0134641	0.00973137	1.38358	0.166489	1.0
DPA1_105	Gamma_glutamyltransferase	0.0729302	0.0529534	1.37725	0.168435	1.0
DRB1_1104	Gamma_glutamyltransferase	-0.0184173	0.0133861	-1.37585	0.16887	1.0
DQB1_503	Gamma_glutamyltransferase	0.0115473	0.00861235	1.34079	0.17999	1.0
B_3801	Gamma_glutamyltransferase	-0.0204917	0.0153035	-1.33902	0.180566	1.0
C_702	Gamma_glutamyltransferase	0.00446557	0.00344546	1.29607	0.19495099999999999	1.0
DPB1_1401	Gamma_glutamyltransferase	-0.019603	0.0152543	-1.28508	0.198765	1.0
A_302	Gamma_glutamyltransferase	-0.0492315	0.038757599999999996	-1.27024	0.203999	1.0
DRB1_803	Gamma_glutamyltransferase	-0.0323668	0.025708799999999997	-1.25898	0.20803899999999997	1.0
DRB1_1103	Gamma_glutamyltransferase	-0.0340929	0.027226900000000002	-1.2521799999999998	0.21050500000000003	1.0
B_4403	Gamma_glutamyltransferase	-0.006567399999999999	0.00535591	-1.2262	0.220125	1.0
A_2608	Gamma_glutamyltransferase	0.056765699999999995	0.047811	1.18729	0.235112	1.0
B_3502	Gamma_glutamyltransferase	-0.044987400000000004	0.0384168	-1.17103	0.24158600000000002	1.0
DPB1_1501	Gamma_glutamyltransferase	-0.017753599999999998	0.0152067	-1.16749	0.243015	1.0
B_5501	Gamma_glutamyltransferase	-0.0109057	0.00938803	-1.1616600000000001	0.245375	1.0
B_4405	Gamma_glutamyltransferase	-0.0438513	0.0378361	-1.15898	0.246466	1.0
A_301	Gamma_glutamyltransferase	0.00409056	0.0035659999999999997	1.1471	0.25134	1.0
C_102	Gamma_glutamyltransferase	0.00787789	0.00691808	1.1387399999999999	0.254813	1.0
A_2501	Gamma_glutamyltransferase	0.011964200000000001	0.0105067	1.13873	0.254818	1.0
DQA1_601	Gamma_glutamyltransferase	-0.028181400000000002	0.0252104	-1.11785	0.26363200000000003	1.0
B_4102	Gamma_glutamyltransferase	-0.0241433	0.0217386	-1.1106200000000002	0.266733	1.0
DRB1_1401	Gamma_glutamyltransferase	0.0103649	0.00936657	1.10658	0.26847600000000005	1.0
A_2601	Gamma_glutamyltransferase	0.0108189	0.00988547	1.0944200000000002	0.27377199999999996	1.0
B_5801	Gamma_glutamyltransferase	-0.019235	0.017871500000000002	-1.0763	0.281796	1.0
DQA1_103	Gamma_glutamyltransferase	0.00581826	0.00554536	1.04921	0.294082	1.0
A_2901	Gamma_glutamyltransferase	0.0458615	0.04384419999999999	1.04601	0.295556	1.0
DQB1_603	Gamma_glutamyltransferase	0.00598937	0.00579311	1.03388	0.301194	1.0
C_401	Gamma_glutamyltransferase	0.00468177	0.00454287	1.03057	0.302741	1.0
B_4901	Gamma_glutamyltransferase	0.0122039	0.011856700000000001	1.02928	0.303348	1.0
DPB1_201	Gamma_glutamyltransferase	-0.00445132	0.00434948	-1.02341	0.306113	1.0
DRB1_407	Gamma_glutamyltransferase	0.0320503	0.031985	1.00204	0.316323	1.0
A_6802	Gamma_glutamyltransferase	-0.0161065	0.0164919	-0.976632	0.328752	1.0
DRB1_901	Gamma_glutamyltransferase	0.010517700000000001	0.011051700000000001	0.951679	0.34126100000000004	1.0
C_202	Gamma_glutamyltransferase	-0.00635541	0.00673672	-0.943398	0.345478	1.0
B_1517	Gamma_glutamyltransferase	0.0288402	0.0306207	0.941852	0.346269	1.0
DPB1_1101	Gamma_glutamyltransferase	-0.00732653	0.00787381	-0.930494	0.352116	1.0
B_3906	Gamma_glutamyltransferase	0.014470199999999999	0.015551400000000002	0.930472	0.352128	1.0
DPB1_2001	Gamma_glutamyltransferase	0.0423378	0.045720300000000005	0.926016	0.35443800000000003	1.0
DRB1_403	Gamma_glutamyltransferase	0.041226900000000004	0.0457712	0.900719	0.367739	1.0
DPB1_401	Gamma_glutamyltransferase	0.00235079	0.00263498	0.8921479999999999	0.372314	1.0
C_1402	Gamma_glutamyltransferase	0.0108381	0.013185599999999999	0.8219629999999999	0.41109799999999996	1.0
B_4701	Gamma_glutamyltransferase	0.018522200000000003	0.0227198	0.815248	0.41493100000000005	1.0
DRB1_402	Gamma_glutamyltransferase	-0.019738400000000003	0.0248617	-0.793927	0.427238	1.0
B_3901	Gamma_glutamyltransferase	0.0127618	0.0162941	0.7832180000000001	0.4335	1.0
DPB1_2301	Gamma_glutamyltransferase	-0.0341842	0.04371869999999999	-0.781913	0.434266	1.0
B_3508	Gamma_glutamyltransferase	0.0335763	0.0432318	0.7766569999999999	0.437362	1.0
DQB1_202	Gamma_glutamyltransferase	-0.00525445	0.00719894	-0.729892	0.46545699999999995	1.0
DQB1_609	Gamma_glutamyltransferase	0.00920301	0.012613	0.729644	0.46560799999999997	1.0
DRB1_1201	Gamma_glutamyltransferase	-0.00771113	0.0107079	-0.720134	0.47144300000000006	1.0
DQB1_402	Gamma_glutamyltransferase	0.00632466	0.00897696	0.704544	0.481095	1.0
A_3402	Gamma_glutamyltransferase	0.0266459	0.041701199999999994	0.638972	0.522841	1.0
C_1701	Gamma_glutamyltransferase	-0.013358400000000001	0.0223393	-0.5979760000000001	0.549856	1.0
C_1601	Gamma_glutamyltransferase	-0.00357392	0.006083600000000001	-0.587468	0.55689	1.0
B_5108	Gamma_glutamyltransferase	0.030132299999999997	0.052729899999999996	0.571446	0.5676979999999999	1.0
C_1604	Gamma_glutamyltransferase	-0.0302772	0.054099699999999994	-0.559656	0.575715	1.0
DQB1_301	Gamma_glutamyltransferase	-0.0017925999999999999	0.00331417	-0.54089	0.588584	1.0
DRB1_801	Gamma_glutamyltransferase	0.00513943	0.00967872	0.531003	0.595417	1.0
DRB1_1001	Gamma_glutamyltransferase	0.00864641	0.0166291	0.519958	0.603093	1.0
DPA1_202	Gamma_glutamyltransferase	-0.00368256	0.00729789	-0.504606	0.6138359999999999	1.0
A_6601	Gamma_glutamyltransferase	0.0120365	0.0238541	0.504587	0.613849	1.0
A_211	Gamma_glutamyltransferase	-0.0258488	0.0515997	-0.500949	0.6164069999999999	1.0
DRB1_1301	Gamma_glutamyltransferase	0.00284889	0.00578134	0.49277299999999996	0.622173	1.0
B_2705	Gamma_glutamyltransferase	-0.00313203	0.00651445	-0.480782	0.630672	1.0
A_201	Gamma_glutamyltransferase	0.00133019	0.00283431	0.469316	0.638844	1.0
C_1505	Gamma_glutamyltransferase	0.022394999999999998	0.0527303	0.424709	0.671049	1.0
B_4402	Gamma_glutamyltransferase	0.00162143	0.00399507	0.405857	0.6848479999999999	1.0
DQA1_401	Gamma_glutamyltransferase	0.00345913	0.00909639	0.380275	0.703741	1.0
DPB1_1601	Gamma_glutamyltransferase	0.0110792	0.0305046	0.3632	0.7164560000000001	1.0
B_705	Gamma_glutamyltransferase	-0.0127217	0.0353772	-0.359602	0.719145	1.0
C_303	Gamma_glutamyltransferase	0.00187317	0.00553375	0.338499	0.734987	1.0
B_5601	Gamma_glutamyltransferase	-0.00826919	0.025091400000000003	-0.32956199999999997	0.741731	1.0
A_2902	Gamma_glutamyltransferase	0.0020046	0.00620457	0.32308400000000004	0.746632	1.0
DQA1_303	Gamma_glutamyltransferase	-0.012969999999999999	0.043188	-0.30031399999999997	0.763938	1.0
